State,Fund,Company Name,Deployment Year,Locations Obligation through Deployment Year,Locations Deployed through Deployment Year,Total Support Disbursed through Deployment Year
ND,ACAM II,RED RIVER RURAL TELEPHONE ASSOCIATION,2018,,2078,0
ND,ACAM II,RED RIVER RURAL TELEPHONE ASSOCIATION,2019,,2094,3283653.6
ND,ACAM II,RED RIVER RURAL TELEPHONE ASSOCIATION,2020,,2151,7895275.2
ND,ACAM II,TPC INC.,2007,,921,0
ND,ACAM II,TPC INC.,2008,,952,0
ND,ACAM II,TPC INC.,2009,,1053,0
ND,ACAM II,TPC INC.,2010,,1108,0
ND,ACAM II,TPC INC.,2011,,1518,0
ND,ACAM II,TPC INC.,2012,,2226,0
ND,ACAM II,TPC INC.,2013,,3509,0
ND,ACAM II,TPC INC.,2014,,4306,0
ND,ACAM II,TPC INC.,2015,,4469,0
ND,ACAM II,TPC INC.,2016,,5008,0
ND,ACAM II,TPC INC.,2017,,6035,0
ND,ACAM II,TPC INC.,2018,,6263,0
ND,ACAM II,TPC INC.,2019,,7477,8093429.16
ND,ACAM II,TPC INC.,2020,,7494,18986776.32
ND,ACAM II,UTMA,2007,,88,0
ND,ACAM II,UTMA,2009,,363,0
ND,ACAM II,UTMA,2010,,599,0
ND,ACAM II,UTMA,2011,,909,0
ND,ACAM II,UTMA,2012,,1178,0
ND,ACAM II,UTMA,2013,,3007,0
ND,ACAM II,UTMA,2014,,3207,0
ND,ACAM II,UTMA,2015,,4115,0
ND,ACAM II,UTMA,2016,,4610,0
ND,ACAM II,UTMA,2017,,4751,0
ND,ACAM II,UTMA,2018,,4977,0
ND,ACAM II,UTMA,2019,,5395,3851742.6
ND,ACAM II,UTMA,2020,,5717,10685107.2
ND,CAF II,"CENTURYLINK, INC.",2015,,14,5423193
ND,CAF II,"CENTURYLINK, INC.",2016,,24,11079933
ND,CAF II,"CENTURYLINK, INC.",2017,3218,122,16736673
ND,CAF II,"CENTURYLINK, INC.",2018,4827,453,22393413
ND,CAF II,"CENTURYLINK, INC.",2019,6436,1398,28050153
ND,CAF II,"CENTURYLINK, INC.",2020,8044,7318,33706893
ND,CAF II Auc,BEK COMMUNICATIONS COOPERATIVE,2017,,378,0
ND,CAF II Auc,BEK COMMUNICATIONS COOPERATIVE,2018,,387,0
ND,CAF II Auc,BEK COMMUNICATIONS COOPERATIVE,2019,,387,68959.03
ND,CAF II Auc,BEK COMMUNICATIONS COOPERATIVE,2020,,490,187174.51
ND,CAF II Auc,MIDCONTINENT COMMUNICATIONS,2020,,383,604444.68
ND,CAF-BLS,"CONSOLIDATED ENTERPRISES, INC.",2016,,89,0
ND,CAF-BLS,"CONSOLIDATED ENTERPRISES, INC.",2017,,167,5225400
ND,CAF-BLS,"CONSOLIDATED ENTERPRISES, INC.",2018,,231,12108660
ND,CAF-BLS,"CONSOLIDATED ENTERPRISES, INC.",2019,,279,21035910
ND,CAF-BLS,"CONSOLIDATED ENTERPRISES, INC.",2020,,364,28938258
ND,CAF-BLS,"MIDSTATE COMMUNICATIONS, INC. (ND)",2019,,3,283752
ND,CAF-BLS,"MIDSTATE COMMUNICATIONS, INC. (ND)",2020,,3,588024
ND,CAF-BLS,"MIDSTATE TELEPHONE COMPANY, LLC",2019,,15,1447626
ND,CAF-BLS,"MIDSTATE TELEPHONE COMPANY, LLC",2020,,15,2865396
ND,CAF-BLS,NORTHWEST COMMUNICATIONS COOPERATIVE,2016,,273,0
ND,CAF-BLS,NORTHWEST COMMUNICATIONS COOPERATIVE,2017,,2047,1931070
ND,CAF-BLS,NORTHWEST COMMUNICATIONS COOPERATIVE,2018,,2986,4231470
ND,CAF-BLS,NORTHWEST COMMUNICATIONS COOPERATIVE,2019,,4470,7959282
ND,CAF-BLS,NORTHWEST COMMUNICATIONS COOPERATIVE,2020,,5220,12972654
ND,CAF-BLS,RESERVATION TEL COOP,2016,,1419,0
ND,CAF-BLS,RESERVATION TEL COOP,2017,,2427,5747988
ND,CAF-BLS,RESERVATION TEL COOP,2018,,3502,13407474
ND,CAF-BLS,RESERVATION TEL COOP,2019,,3814,24485136
ND,CAF-BLS,RESERVATION TEL COOP,2020,,4372,36639156
ND,CAF-BLS,"SRT COMMUNICATIONS, INC.",2016,,804,0
ND,CAF-BLS,"SRT COMMUNICATIONS, INC.",2017,,1958,8565798
ND,CAF-BLS,"SRT COMMUNICATIONS, INC.",2018,,3822,18762168
ND,CAF-BLS,"SRT COMMUNICATIONS, INC.",2019,,6694,32883462
ND,CAF-BLS,"SRT COMMUNICATIONS, INC.",2020,,8230,49599072
ND,CAF-BLS,WEST RIVER TELECOMMUNICATIONS COOPERATIVE,2016,,3937,0
ND,CAF-BLS,WEST RIVER TELECOMMUNICATIONS COOPERATIVE,2017,,3937,3426096
ND,CAF-BLS,WEST RIVER TELECOMMUNICATIONS COOPERATIVE,2018,,3937,8493204
ND,CAF-BLS,WEST RIVER TELECOMMUNICATIONS COOPERATIVE,2019,,5508,15743232
ND,CAF-BLS,WEST RIVER TELECOMMUNICATIONS COOPERATIVE,2020,,9731,22720824
ND,RBE,"CONSOLIDATED ENTERPRISES, INC.",2008,,1,0
ND,RBE,"CONSOLIDATED ENTERPRISES, INC.",2009,,1,0
ND,RBE,"CONSOLIDATED ENTERPRISES, INC.",2010,,2,0
ND,RBE,"CONSOLIDATED ENTERPRISES, INC.",2011,,4,0
ND,RBE,"CONSOLIDATED ENTERPRISES, INC.",2012,,20,0
ND,RBE,"CONSOLIDATED ENTERPRISES, INC.",2013,,56,0
ND,RBE,"CONSOLIDATED ENTERPRISES, INC.",2014,,121,0
ND,RBE,"CONSOLIDATED ENTERPRISES, INC.",2015,,128,154840.5
ND,RBE,"CONSOLIDATED ENTERPRISES, INC.",2016,,141,464521.5
ND,RBE,"CONSOLIDATED ENTERPRISES, INC.",2017,,141,774202.5
ND,RBE,"CONSOLIDATED ENTERPRISES, INC.",2018,138,141,1083883.5
ND,RBE,"CONSOLIDATED ENTERPRISES, INC.",2019,138,141,1320219
ND,RBE,"CONSOLIDATED ENTERPRISES, INC.",2020,162,163,1613601
ND,RBE,DAKTEL COMMUNICATIONS,2015,,437,277812.48
ND,RBE,DAKTEL COMMUNICATIONS,2016,,510,339062.4
ND,RBE,DAKTEL COMMUNICATIONS,2017,,510,400312.32
ND,RBE,DAKTEL COMMUNICATIONS,2018,432,510,461562.24
ND,RBE,DAKTEL COMMUNICATIONS,2019,432,512,522812.16
ND,RBE,DAKTEL COMMUNICATIONS,2020,508,515,584062.08
ND,ACAM,BEK COMMUNICATIONS COOPERATIVE,2017,,106,3181285.32
ND,ACAM,BEK COMMUNICATIONS COOPERATIVE,2018,,286,6695682.24
ND,ACAM,BEK COMMUNICATIONS COOPERATIVE,2019,,412,10743108.84
ND,ACAM,BEK COMMUNICATIONS COOPERATIVE,2020,784,1403,14790535.44
ND,ACAM II,BEK COMM. COOP.,2005,,397,0
ND,ACAM II,BEK COMM. COOP.,2006,,630,0
ND,ACAM II,BEK COMM. COOP.,2007,,688,0
ND,ACAM II,BEK COMM. COOP.,2008,,905,0
ND,ACAM II,BEK COMM. COOP.,2009,,2571,0
ND,ACAM II,BEK COMM. COOP.,2010,,2626,0
ND,ACAM II,BEK COMM. COOP.,2011,,2634,0
ND,ACAM II,BEK COMM. COOP.,2012,,2634,0
ND,ACAM II,BEK COMM. COOP.,2013,,5079,0
ND,ACAM II,BEK COMM. COOP.,2014,,5079,0
ND,ACAM II,BEK COMM. COOP.,2015,,5079,0
ND,ACAM II,BEK COMM. COOP.,2016,,5079,0
ND,ACAM II,BEK COMM. COOP.,2017,,5079,0
ND,ACAM II,BEK COMM. COOP.,2018,,5079,0
ND,ACAM II,BEK COMM. COOP.,2019,,5114,5411506.2
ND,ACAM II,BEK COMM. COOP.,2020,,5116,13872686.4
ND,ACAM II,DAKOTA CENTRAL TELECOMMUNICATIONS COOPERATIVE,2008,,452,0
ND,ACAM II,DAKOTA CENTRAL TELECOMMUNICATIONS COOPERATIVE,2009,,452,0
NE,RBE,JAB WIRELESS INC,2020,3949,3304,523523.28
NE,CAF-BLS,"HARTELCO, INC.",2018,,14,1211364
NE,CAF-BLS,"HARTELCO, INC.",2019,,19,2089866
NE,CAF-BLS,"HARTELCO, INC.",2020,,22,2977032
NE,CAF-BLS,HEMINGFORD COOPERATIVE TELEPHONE COMPANY,2019,,6,657318
NE,CAF-BLS,HEMINGFORD COOPERATIVE TELEPHONE COMPANY,2020,,8,1282134
NE,CAF-BLS,HENDERSON COOPERATIVE TELEPHONE COMPANY,2019,,1,348396
NE,CAF-BLS,HENDERSON COOPERATIVE TELEPHONE COMPANY,2020,,6,624426
NE,CAF-BLS,HERSHEY COOP TEL CO,2018,,396,168936
NE,CAF-BLS,HERSHEY COOP TEL CO,2019,,405,382962
NE,CAF-BLS,HERSHEY COOP TEL CO,2020,,578,611004
NE,CAF-BLS,"PINPOINT HOLDINGS, INC.",2019,,2,620634
NE,CAF-BLS,"PINPOINT HOLDINGS, INC.",2020,,9,1355232
NE,CAF-BLS,PLAINVIEW TEL CO,2019,,3,502932
NE,CAF-BLS,PLAINVIEW TEL CO,2020,,6,929982
NE,CAF-BLS,SE NEBRASKA TEL CO,2019,,11,1009998
NE,CAF-BLS,SE NEBRASKA TEL CO,2020,,20,1886844
NE,CAF-BLS,STANTON TELECOM INC.,2017,,1,572856
NE,CAF-BLS,STANTON TELECOM INC.,2018,,4,1265388
NE,CAF-BLS,STANTON TELECOM INC.,2019,,5,2139990
NE,CAF-BLS,STANTON TELECOM INC.,2020,,12,2984970
NE,CAF-BLS,THREE RIVER TELCO,2016,,3,0
NE,CAF-BLS,THREE RIVER TELCO,2017,,14,812022
NE,CAF-BLS,THREE RIVER TELCO,2018,,20,1733052
NE,CAF-BLS,THREE RIVER TELCO,2019,,27,2719614
NE,CAF-BLS,THREE RIVER TELCO,2020,,35,3555066
NE,ACAM,WEST IOWA TELEPHONE COMPANY,2019,,901,3150509.52
NE,ACAM,AMERICAN BROADBAND COMMUNICATIONS ET AL.,2014,,1587,0
NE,ACAM,AMERICAN BROADBAND COMMUNICATIONS ET AL.,2015,,1825,0
NE,ACAM,AMERICAN BROADBAND COMMUNICATIONS ET AL.,2016,,1840,0
NE,ACAM,AMERICAN BROADBAND COMMUNICATIONS ET AL.,2017,,2249,2796656.76
NE,ACAM,AMERICAN BROADBAND COMMUNICATIONS ET AL.,2018,,2335,6580368.96
NE,ACAM,AMERICAN BROADBAND COMMUNICATIONS ET AL.,2019,,2357,10365408.24
NE,ACAM,AMERICAN BROADBAND COMMUNICATIONS ET AL.,2020,1459,2386,14150447.52
NE,ACAM,"CONSOLIDATED COMPANIES, INC.",2010,,1282,0
NE,ACAM,"CONSOLIDATED COMPANIES, INC.",2011,,1931,0
NE,ACAM,"CONSOLIDATED COMPANIES, INC.",2012,,2009,0
NE,ACAM,"CONSOLIDATED COMPANIES, INC.",2013,,2038,0
NE,ACAM,"CONSOLIDATED COMPANIES, INC.",2014,,2130,0
NE,ACAM,"CONSOLIDATED COMPANIES, INC.",2015,,2237,0
NE,ACAM,"CONSOLIDATED COMPANIES, INC.",2016,,2318,0
NE,ACAM,"CONSOLIDATED COMPANIES, INC.",2017,,2576,3631214.64
NE,ACAM,"CONSOLIDATED COMPANIES, INC.",2018,,2649,8544034.56
NE,ACAM,"CONSOLIDATED COMPANIES, INC.",2019,,3019,13944068.4
NE,ACAM,"CONSOLIDATED COMPANIES, INC.",2020,1128,3101,19344102.24
NE,ACAM,GPCH LLC,2002,,37,0
NE,ACAM,GPCH LLC,2003,,225,0
NE,ACAM,GPCH LLC,2004,,225,0
NE,ACAM,GPCH LLC,2005,,240,0
NE,ACAM,GPCH LLC,2006,,345,0
NE,ACAM,GPCH LLC,2007,,682,0
NE,ACAM,GPCH LLC,2008,,762,0
NE,ACAM,GPCH LLC,2009,,762,0
NE,ACAM,GPCH LLC,2010,,762,0
NE,ACAM,GPCH LLC,2011,,762,0
NE,ACAM,GPCH LLC,2012,,762,0
NE,ACAM,GPCH LLC,2013,,1484,0
NE,ACAM,GPCH LLC,2014,,2198,0
NE,ACAM,GPCH LLC,2015,,2719,0
NE,ACAM,GPCH LLC,2016,,4249,0
NE,ACAM,GPCH LLC,2017,,5079,17671797.36
NE,ACAM,GPCH LLC,2018,,6207,36831137.52
NE,ACAM,GPCH LLC,2019,,6566,59347323
NE,ACAM,GPCH LLC,2020,4654,6850,81863508.48
NE,ACAM,"K & M TEL CO, INC",2015,,58,0
NE,ACAM,"K & M TEL CO, INC",2016,,58,0
NE,ACAM,"K & M TEL CO, INC",2017,,111,507832.8
NE,ACAM,"K & M TEL CO, INC",2018,,327,1128517.44
NE,ACAM,"K & M TEL CO, INC",2019,,334,1849297.68
NE,ACAM,"K & M TEL CO, INC",2020,143,334,2570077.92
NE,ACAM,"NCTC HOLDINGS, INC.",2009,,664,0
NE,ACAM,"NCTC HOLDINGS, INC.",2010,,664,0
NE,ACAM,"NCTC HOLDINGS, INC.",2011,,1120,0
NE,ACAM,"NCTC HOLDINGS, INC.",2012,,1130,0
NE,ACAM,"NCTC HOLDINGS, INC.",2013,,1309,0
NE,ACAM,"NCTC HOLDINGS, INC.",2014,,2018,0
NE,ACAM,"NCTC HOLDINGS, INC.",2015,,2563,0
NE,ACAM,"NCTC HOLDINGS, INC.",2016,,2850,0
NE,ACAM,"NCTC HOLDINGS, INC.",2017,,3013,4548493.08
NE,ACAM,"NCTC HOLDINGS, INC.",2018,,3267,9575774.88
NE,ACAM,"NCTC HOLDINGS, INC.",2019,,3316,15375909.72
NE,ACAM,"NCTC HOLDINGS, INC.",2020,1284,3350,21176044.56
NE,ACAM,"PIERCE TELECOMMUNICATIONS, INC.",2015,,655,0
NE,ACAM,"PIERCE TELECOMMUNICATIONS, INC.",2016,,655,0
NE,ACAM,"PIERCE TELECOMMUNICATIONS, INC.",2017,,667,1014793.44
NE,ACAM,"PIERCE TELECOMMUNICATIONS, INC.",2018,,685,2115008.4
NE,ACAM,"PIERCE TELECOMMUNICATIONS, INC.",2019,,702,3362218.32
NE,ACAM,"PIERCE TELECOMMUNICATIONS, INC.",2020,277,708,4609428.24
NE,ACAM,"USCONNECT HOLDINGS, INC.",2015,,1,0
NE,ACAM,"USCONNECT HOLDINGS, INC.",2016,,27,0
NE,ACAM,"USCONNECT HOLDINGS, INC.",2017,,28,900212.4
NE,ACAM,"USCONNECT HOLDINGS, INC.",2018,,42,1753045.2
NE,ACAM,"USCONNECT HOLDINGS, INC.",2019,,42,2558498.4
NE,ACAM,"USCONNECT HOLDINGS, INC.",2020,60,210,3316572
NE,ACAM,WEST IOWA TELEPHONE COMPANY,2016,,58,0
NE,ACAM,WEST IOWA TELEPHONE COMPANY,2017,,624,897071.4
NE,ACAM,WEST IOWA TELEPHONE COMPANY,2018,,704,1993492.08
NE,ACAM,WEST IOWA TELEPHONE COMPANY,2020,367,907,4307526.96
NE,ACAM II,ARAPAHOE TEL CO,2010,,179,0
NE,ACAM II,ARAPAHOE TEL CO,2011,,179,0
NE,ACAM II,ARAPAHOE TEL CO,2012,,179,0
NE,ACAM II,ARAPAHOE TEL CO,2013,,179,0
NE,ACAM II,ARAPAHOE TEL CO,2014,,179,0
NE,ACAM II,ARAPAHOE TEL CO,2015,,179,0
NE,ACAM II,ARAPAHOE TEL CO,2016,,179,0
NE,ACAM II,ARAPAHOE TEL CO,2017,,179,0
NE,ACAM II,ARAPAHOE TEL CO,2018,,179,0
NE,ACAM II,ARAPAHOE TEL CO,2019,,782,1597630.08
NE,ACAM II,ARAPAHOE TEL CO,2020,,955,3715190.16
NE,ACAM II,"NEDELCO, INCORPORATED",2015,,5,0
NE,ACAM II,"NEDELCO, INCORPORATED",2016,,16,0
NE,ACAM II,"NEDELCO, INCORPORATED",2017,,62,0
NE,ACAM II,"NEDELCO, INCORPORATED",2018,,229,0
NE,ACAM II,"NEDELCO, INCORPORATED",2019,,434,1550633.76
NE,ACAM II,"NEDELCO, INCORPORATED",2020,,721,3832826.52
NE,ACAM II,NORTHEAST NEBRASKA TELEPHONE COMPANY,2009,,607,0
NE,ACAM II,NORTHEAST NEBRASKA TELEPHONE COMPANY,2010,,1209,0
NE,RBE,JAB WIRELESS INC,2019,3357,2274,261761.64
NE,ACAM II,NORTHEAST NEBRASKA TELEPHONE COMPANY,2011,,2819,0
NE,ACAM II,NORTHEAST NEBRASKA TELEPHONE COMPANY,2012,,3892,0
NE,ACAM II,NORTHEAST NEBRASKA TELEPHONE COMPANY,2013,,4206,0
NE,ACAM II,NORTHEAST NEBRASKA TELEPHONE COMPANY,2014,,4698,0
NE,ACAM II,NORTHEAST NEBRASKA TELEPHONE COMPANY,2015,,5061,0
NE,ACAM II,NORTHEAST NEBRASKA TELEPHONE COMPANY,2016,,5062,0
NE,ACAM II,NORTHEAST NEBRASKA TELEPHONE COMPANY,2017,,5063,0
NE,ACAM II,NORTHEAST NEBRASKA TELEPHONE COMPANY,2018,,5063,0
NE,ACAM II,NORTHEAST NEBRASKA TELEPHONE COMPANY,2019,,5075,4812745.8
NE,ACAM II,NORTHEAST NEBRASKA TELEPHONE COMPANY,2020,,5107,12576303.6
NE,CAF II,"CENTURYLINK, INC.",2015,,46,2940600
NE,CAF II,"CENTURYLINK, INC.",2016,,96,9829020
NE,CAF II,"CENTURYLINK, INC.",2017,4360,139,16717440
NE,CAF II,"CENTURYLINK, INC.",2018,6540,877,23605860
NE,CAF II,"CENTURYLINK, INC.",2019,8720,2416,30494280
NE,CAF II,"CENTURYLINK, INC.",2020,10899,10631,37382700
NE,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2015,,538,2559741
NE,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2016,,538,5295501
NE,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2017,1352,1232,8031261
NE,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2018,2028,1951,10767021
NE,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2019,2704,2670,13502781
NE,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2020,3380,2933,16238541
NE,CAF II,"WINDSTREAM HOLDINGS, INC.",2019,17248,18718,13591440
NE,CAF II,"WINDSTREAM HOLDINGS, INC.",2020,21560,22823,27182880
NE,CAF II Auc,INVENTIVE WIRELESS OF NEBRASKA,2020,,2,67.8
NE,CAF-BLS,BW TELCOM,2016,,77,0
NE,CAF-BLS,BW TELCOM,2017,,96,1116750
NE,CAF-BLS,BW TELCOM,2018,,110,2233128
NE,CAF-BLS,BW TELCOM,2019,,233,3370253
NE,CAF-BLS,BW TELCOM,2020,,272,4560178
NE,CAF-BLS,COZAD TEL CO,2017,,2050,934086
NE,CAF-BLS,COZAD TEL CO,2018,,2050,1916388
NE,CAF-BLS,COZAD TEL CO,2019,,2050,2980938
NE,CAF-BLS,COZAD TEL CO,2020,,2103,3912744
NE,CAF-BLS,DTC HOLDING COMPANY,2016,,55,0
NE,CAF-BLS,DTC HOLDING COMPANY,2017,,144,491676
NE,CAF-BLS,DTC HOLDING COMPANY,2018,,215,1047120
NE,CAF-BLS,DTC HOLDING COMPANY,2019,,808,1741518
NE,CAF-BLS,DTC HOLDING COMPANY,2020,,897,2494860
NE,CAF-BLS,GLENWOOD TELEPHONE MEMBERSHIP CORP.,2016,,24,0
NE,CAF-BLS,GLENWOOD TELEPHONE MEMBERSHIP CORP.,2017,,135,1601568
NE,CAF-BLS,GLENWOOD TELEPHONE MEMBERSHIP CORP.,2018,,420,3374778
NE,CAF-BLS,GLENWOOD TELEPHONE MEMBERSHIP CORP.,2019,,463,5436390
NE,CAF-BLS,GLENWOOD TELEPHONE MEMBERSHIP CORP.,2020,,670,7332303
NE,CAF-BLS,"HARTELCO, INC.",2016,,5,0
NE,CAF-BLS,"HARTELCO, INC.",2017,,7,521172
NH,CAF II,CONSOLIDATED COMMUNICATIONS INC.,2017,5253,12615,12299606
NH,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2015,,24,0
NH,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2016,,30,0
NH,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2017,,60,3258119.04
NH,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2018,,124,6212043.24
NH,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2019,,312,8861772.6
NH,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2020,753,667,11207307
NH,ACAM II,LICT CORPORATION,2019,,168,92443.8
NH,ACAM II,LICT CORPORATION,2020,,170,286919.28
NH,CAF II,CONSOLIDATED COMMUNICATIONS INC.,2015,,5907,3546398
NH,CAF II,CONSOLIDATED COMMUNICATIONS INC.,2016,,8853,7923002
NH,CAF II,CONSOLIDATED COMMUNICATIONS INC.,2018,7879,12993,16676210
NH,CAF II,CONSOLIDATED COMMUNICATIONS INC.,2019,10505,13190,21052814
NH,CAF II,CONSOLIDATED COMMUNICATIONS INC.,2020,13131,13308,25429418
NH,CAF-BLS,DUNBARTON TEL CO,2016,,65,0
NH,CAF-BLS,DUNBARTON TEL CO,2017,,275,236358
NH,CAF-BLS,DUNBARTON TEL CO,2018,,705,528732
NH,CAF-BLS,DUNBARTON TEL CO,2019,,1325,902664
NH,CAF-BLS,DUNBARTON TEL CO,2020,,1339,1245270
NH,CAF-BLS,"YANKEE TELECOM, INC.",2016,,2237,0
NH,CAF-BLS,"YANKEE TELECOM, INC.",2017,,2471,1203438
NH,CAF-BLS,"YANKEE TELECOM, INC.",2018,,2580,2516040
NH,CAF-BLS,"YANKEE TELECOM, INC.",2019,,2756,3948786
NH,CAF-BLS,"YANKEE TELECOM, INC.",2020,,3196,5034342
NJ,CAF II,"CENTURYLINK, INC.",2018,1129,231,1650728
NJ,CAF II,"CENTURYLINK, INC.",2019,1505,675,2101064
NJ,CAF II,"CENTURYLINK, INC.",2020,1881,2185,2551400
NJ,CAF II Auc,VERIZON COMMUNICATIONS INC.,2017,,115,0
NJ,CAF II Auc,VERIZON COMMUNICATIONS INC.,2018,,130,0
NJ,CAF II Auc,VERIZON COMMUNICATIONS INC.,2019,,146,108118.8
NJ,CAF II Auc,VERIZON COMMUNICATIONS INC.,2020,,167,270297
NJ,CAF-BLS,CASTLE HOLDING COMPANY LLC,2018,,245,246858
NJ,CAF-BLS,CASTLE HOLDING COMPANY LLC,2019,,245,464634
NJ,CAF-BLS,CASTLE HOLDING COMPANY LLC,2020,,245,591486
NJ,CAF II,"CENTURYLINK, INC.",2015,,9,299720
NJ,CAF II,"CENTURYLINK, INC.",2016,,43,750056
NJ,CAF II,"CENTURYLINK, INC.",2017,753,164,1200392
NM,ACAM,ROOSEVELT CNTY RURAL,2018,,1554,4673045.28
NM,ACAM,ROOSEVELT CNTY RURAL,2019,,1595,7511457.48
NM,ACAM,ROOSEVELT CNTY RURAL,2020,792,1595,10349869.68
NM,ACAM II,"VALLEY TELEPHONE COOPERATIVE, INC.",2016,,672,0
NM,ACAM II,"VALLEY TELEPHONE COOPERATIVE, INC.",2017,,715,0
NM,ACAM II,"VALLEY TELEPHONE COOPERATIVE, INC.",2018,,768,0
NM,ACAM II,"VALLEY TELEPHONE COOPERATIVE, INC.",2019,,796,662603.16
NM,ACAM II,"VALLEY TELEPHONE COOPERATIVE, INC.",2020,,811,2023209.48
NM,CAF II,"CENTURYLINK, INC.",2015,,240,8341163
NM,CAF II,"CENTURYLINK, INC.",2016,,474,19283915
NM,CAF II,"CENTURYLINK, INC.",2017,10124,576,30226667
NM,CAF II,"CENTURYLINK, INC.",2018,15185,1220,41169419
NM,CAF II,"CENTURYLINK, INC.",2019,20247,4078,52112171
NM,CAF II,"CENTURYLINK, INC.",2020,25308,25896,63054923
NM,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2015,,1417,4279555
NM,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2016,,2274,8705887
NM,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2017,2813,2689,13132219
NM,CAF-BLS,TULAROSA BASIN TEL.,2019,,486,4132254
NM,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2018,4220,4133,17558551
NM,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2019,5626,4887,21984883
NM,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2020,7032,5048,26411215
NM,CAF-BLS,BACA VALLEY TEL CO,2016,,579,0
NM,CAF-BLS,BACA VALLEY TEL CO,2017,,642,645362
NM,CAF-BLS,BACA VALLEY TEL CO,2018,,649,1318754
NM,CAF-BLS,BACA VALLEY TEL CO,2019,,744,2059416
NM,CAF-BLS,BACA VALLEY TEL CO,2020,,759,2712934
NM,CAF-BLS,DELL TELEPHONE COOPERATIVE,2017,,16,303846
NM,CAF-BLS,DELL TELEPHONE COOPERATIVE,2018,,31,602784
NM,CAF-BLS,DELL TELEPHONE COOPERATIVE,2019,,34,892272
NM,CAF-BLS,DELL TELEPHONE COOPERATIVE,2020,,35,1191816
NM,CAF-BLS,"ENMR TELEPHONE COOPERATIVE, INC.",2016,,1802,0
NM,CAF-BLS,"ENMR TELEPHONE COOPERATIVE, INC.",2017,,1814,4676058
NM,CAF-BLS,"ENMR TELEPHONE COOPERATIVE, INC.",2018,,1869,11649246
NM,CAF-BLS,"ENMR TELEPHONE COOPERATIVE, INC.",2019,,2105,23074164
NM,CAF-BLS,"ENMR TELEPHONE COOPERATIVE, INC.",2020,,2380,37023534
NM,CAF-BLS,LA JICARITA RURAL,2016,,1,0
NM,CAF-BLS,LA JICARITA RURAL,2017,,12,1145550
NM,CAF-BLS,LA JICARITA RURAL,2018,,108,2347632
NM,CAF-BLS,LA JICARITA RURAL,2019,,302,3715236
NM,CAF-BLS,LA JICARITA RURAL,2020,,1028,4992864
NM,CAF-BLS,LEACO RURAL TEL COOP,2017,,221,1272890
NM,CAF-BLS,LEACO RURAL TEL COOP,2018,,395,2591612
NM,CAF-BLS,LEACO RURAL TEL COOP,2019,,581,4434716
NM,CAF-BLS,LEACO RURAL TEL COOP,2020,,2829,6677149
NM,CAF-BLS,MESCALERO APACHE,2020,,1060,1498968
NM,CAF-BLS,"PENASCO VALLEY TELEPHONE COOPERATIVE, INC.",2016,,28,0
NM,CAF-BLS,"PENASCO VALLEY TELEPHONE COOPERATIVE, INC.",2017,,46,1969168
NM,CAF-BLS,"PENASCO VALLEY TELEPHONE COOPERATIVE, INC.",2018,,51,4292988
NM,CAF-BLS,"PENASCO VALLEY TELEPHONE COOPERATIVE, INC.",2019,,85,7110306
NM,CAF-BLS,"PENASCO VALLEY TELEPHONE COOPERATIVE, INC.",2020,,4482,10347676
NM,CAF-BLS,"SACRED WIND ENTERPRISES, INC",2016,,484,0
NM,CAF-BLS,"SACRED WIND ENTERPRISES, INC",2017,,2416,3201732
NM,CAF-BLS,"SACRED WIND ENTERPRISES, INC",2018,,2562,6868428
NM,CAF-BLS,"SACRED WIND ENTERPRISES, INC",2019,,5193,11027574
NM,CAF-BLS,"SACRED WIND ENTERPRISES, INC",2020,,5826,14764536
NM,CAF-BLS,TULAROSA BASIN TEL.,2016,,371,0
NM,CAF-BLS,TULAROSA BASIN TEL.,2018,,477,2786166
NM,CAF-BLS,TULAROSA BASIN TEL.,2017,,371,1405584
NM,CAF-BLS,TULAROSA BASIN TEL.,2020,,539,5272884
NM,ACAM,LICT CORPORATION,2013,,4891,0
NM,ACAM,LICT CORPORATION,2014,,4891,0
NM,ACAM,LICT CORPORATION,2015,,4924,0
NM,ACAM,LICT CORPORATION,2016,,5082,0
NM,ACAM,LICT CORPORATION,2017,,5578,6761960.16
NM,ACAM,LICT CORPORATION,2018,,5810,14093115.84
NM,ACAM,LICT CORPORATION,2019,,5926,22790009.64
NM,ACAM,LICT CORPORATION,2020,1982,6096,31486903.44
