"zcta5","county","tract","bg","cntyname","zipname","pop10","afact"
"ZIP census tabulation area","County code","Tract","Block group","County name","ZCTA name","Population (2010)","zcta5 to bg allocation factor"
"72756","05007","0201.02","2","Benton AR","Rogers, AR",90,0.0023 
"72756","05007","0201.02","3","Benton AR","Rogers, AR",1089,0.0283 
"72756","05007","0201.02","4","Benton AR","Rogers, AR",1107,0.0288 
"72756","05007","0202.01","1","Benton AR","Rogers, AR",980,0.0255 
"72756","05007","0202.01","2","Benton AR","Rogers, AR",2241,0.0583 
"72756","05007","0202.01","3","Benton AR","Rogers, AR",853,0.0222 
"72756","05007","0202.03","1","Benton AR","Rogers, AR",1546,0.0402 
"72756","05007","0202.03","2","Benton AR","Rogers, AR",1395,0.0363 
"72756","05007","0202.05","1","Benton AR","Rogers, AR",2581,0.0671 
"72756","05007","0202.05","2","Benton AR","Rogers, AR",751,0.0195 
"72756","05007","0202.06","1","Benton AR","Rogers, AR",704,0.0183 
"72756","05007","0203.01","1","Benton AR","Rogers, AR",1385,0.036 
"72756","05007","0203.01","2","Benton AR","Rogers, AR",1140,0.0296 
"72756","05007","0203.01","3","Benton AR","Rogers, AR",1309,0.034 
"72756","05007","0203.02","1","Benton AR","Rogers, AR",1055,0.0274 
"72756","05007","0203.02","2","Benton AR","Rogers, AR",1362,0.0354 
"72756","05007","0203.02","3","Benton AR","Rogers, AR",1360,0.0354 
"72756","05007","0203.04","1","Benton AR","Rogers, AR",941,0.0245 
"72756","05007","0203.04","2","Benton AR","Rogers, AR",1495,0.0389 
"72756","05007","0203.04","3","Benton AR","Rogers, AR",53,0.0014 
"72756","05007","0203.05","1","Benton AR","Rogers, AR",2458,0.0639 
"72756","05007","0203.05","2","Benton AR","Rogers, AR",1545,0.0402 
"72756","05007","0204.01","2","Benton AR","Rogers, AR",1,0 
"72756","05007","0204.02","1","Benton AR","Rogers, AR",537,0.014 
"72756","05007","0204.02","2","Benton AR","Rogers, AR",690,0.0179 
"72756","05007","0204.02","3","Benton AR","Rogers, AR",729,0.019 
"72756","05007","0214.04","1","Benton AR","Rogers, AR",13,0.0003 
"72756","05007","0214.04","2","Benton AR","Rogers, AR",2134,0.0555 
"72756","05007","0214.05","2","Benton AR","Rogers, AR",452,0.0118 
"72756","05007","0214.07","2","Benton AR","Rogers, AR",1499,0.039 
"72756","05007","0214.07","3","Benton AR","Rogers, AR",1468,0.0382 
"72756","05007","0214.09","1","Benton AR","Rogers, AR",1447,0.0376 
"72756","05007","0214.09","2","Benton AR","Rogers, AR",896,0.0233 
"72756","05087","9601.00","2","Madison AR","Rogers, AR",256,0.0067 
"72758","05007","0202.05","2","Benton AR","Rogers, AR",2297,0.0686 
"72758","05007","0202.06","1","Benton AR","Rogers, AR",605,0.0181 
"72758","05007","0202.06","2","Benton AR","Rogers, AR",2323,0.0694 
"72758","05007","0202.06","3","Benton AR","Rogers, AR",2442,0.0729 
"72758","05007","0204.01","1","Benton AR","Rogers, AR",1651,0.0493 
"72758","05007","0204.01","2","Benton AR","Rogers, AR",2356,0.0704 
"72758","05007","0204.01","3","Benton AR","Rogers, AR",2407,0.0719 
"72758","05007","0204.02","1","Benton AR","Rogers, AR",513,0.0153 
"72758","05007","0204.02","2","Benton AR","Rogers, AR",860,0.0257 
"72758","05007","0204.02","3","Benton AR","Rogers, AR",1049,0.0313 
"72758","05007","0204.04","1","Benton AR","Rogers, AR",2471,0.0738 
"72758","05007","0204.04","2","Benton AR","Rogers, AR",1709,0.051 
"72758","05007","0204.05","1","Benton AR","Rogers, AR",1234,0.0369 
"72758","05007","0204.05","2","Benton AR","Rogers, AR",1915,0.0572 
"72758","05007","0206.03","1","Benton AR","Rogers, AR",1649,0.0492 
"72758","05007","0213.06","1","Benton AR","Rogers, AR",875,0.0261 
"72758","05007","0213.06","2","Benton AR","Rogers, AR",2316,0.0692 
"72758","05007","0213.08","1","Benton AR","Rogers, AR",1189,0.0355 
"72758","05007","0213.08","2","Benton AR","Rogers, AR",1685,0.0503 
"72758","05007","0213.10","1","Benton AR","Rogers, AR",151,0.0045 
"72758","05007","0213.10","2","Benton AR","Rogers, AR",629,0.0188 
"72758","05007","0213.11","1","Benton AR","Rogers, AR",342,0.0102 
"72758","05007","0214.07","1","Benton AR","Rogers, AR",767,0.0229 
"72758","05007","0214.07","3","Benton AR","Rogers, AR",52,0.0016 
"72760","05087","9603.00","4","Madison AR","Saint Paul, AR",93,0.2719 
"72760","05087","9604.00","3","Madison AR","Saint Paul, AR",249,0.7281 
"72761","05007","0210.02","3","Benton AR","Siloam Springs, AR",1460,0.0688 
"72761","05007","0211.01","1","Benton AR","Siloam Springs, AR",1008,0.0475 
"72761","05007","0211.01","2","Benton AR","Siloam Springs, AR",895,0.0422 
"72761","05007","0211.01","3","Benton AR","Siloam Springs, AR",1376,0.0649 
"72761","05007","0211.01","4","Benton AR","Siloam Springs, AR",1272,0.06 
"72761","05007","0211.02","1","Benton AR","Siloam Springs, AR",1416,0.0668 
"72761","05007","0211.02","2","Benton AR","Siloam Springs, AR",1867,0.088 
"72761","05007","0212.01","1","Benton AR","Siloam Springs, AR",3531,0.1665 
"72761","05007","0212.01","2","Benton AR","Siloam Springs, AR",708,0.0334 
"72761","05007","0212.02","1","Benton AR","Siloam Springs, AR",1694,0.0799 
"72761","05007","0212.02","2","Benton AR","Siloam Springs, AR",1422,0.067 
"72761","05007","0213.01","1","Benton AR","Siloam Springs, AR",1338,0.0631 
"72761","05007","0213.01","2","Benton AR","Siloam Springs, AR",1554,0.0733 
"72761","05007","0213.01","3","Benton AR","Siloam Springs, AR",1431,0.0675 
"72761","05007","0213.01","4","Benton AR","Siloam Springs, AR",68,0.0032 
"72761","05143","0105.04","3","Washington AR","Siloam Springs, AR",101,0.0048 
"72761","05143","0105.04","4","Washington AR","Siloam Springs, AR",70,0.0033 
"72762","05007","0213.10","3","Benton AR","Springdale, AR",1110,0.0314 
"72762","05007","0213.10","4","Benton AR","Springdale, AR",917,0.0259 
"72762","05007","0213.11","1","Benton AR","Springdale, AR",41,0.0012 
"72762","05007","0213.11","2","Benton AR","Springdale, AR",1593,0.0451 
"72762","05143","0104.01","1","Washington AR","Springdale, AR",185,0.0052 
"72762","05143","0104.01","2","Washington AR","Springdale, AR",1167,0.033 
"72762","05143","0104.01","3","Washington AR","Springdale, AR",1129,0.0319 
"72762","05143","0104.01","4","Washington AR","Springdale, AR",1197,0.0339 
"72762","05143","0104.02","2","Washington AR","Springdale, AR",1101,0.0312 
"72762","05143","0104.02","3","Washington AR","Springdale, AR",2433,0.0688 
"72762","05143","0104.03","1","Washington AR","Springdale, AR",1072,0.0303 
"72762","05143","0104.03","2","Washington AR","Springdale, AR",2175,0.0615 
"72762","05143","0104.03","3","Washington AR","Springdale, AR",151,0.0043 
"72762","05143","0105.01","1","Washington AR","Springdale, AR",1539,0.0435 
"72762","05143","0105.01","2","Washington AR","Springdale, AR",807,0.0228 
"72762","05143","0105.01","3","Washington AR","Springdale, AR",1095,0.031 
"72762","05143","0105.03","1","Washington AR","Springdale, AR",1237,0.035 
"72762","05143","0105.03","2","Washington AR","Springdale, AR",2713,0.0768 
"72762","05143","0105.03","3","Washington AR","Springdale, AR",2196,0.0621 
"72762","05143","0105.09","1","Washington AR","Springdale, AR",2415,0.0683 
"72762","05143","0105.09","2","Washington AR","Springdale, AR",1689,0.0478 
"72762","05143","0105.09","3","Washington AR","Springdale, AR",2691,0.0761 
"72762","05143","0105.10","1","Washington AR","Springdale, AR",1341,0.0379 
"72762","05143","0105.10","2","Washington AR","Springdale, AR",1271,0.036 
"72762","05143","0105.10","3","Washington AR","Springdale, AR",2077,0.0588 
"72764","05007","0213.10","3","Benton AR","Springdale, AR",1281,0.0255 
"72764","05007","0213.10","4","Benton AR","Springdale, AR",13,0.0003 
"72764","05007","0214.06","1","Benton AR","Springdale, AR",1411,0.0281 
"72764","05007","0214.08","1","Benton AR","Springdale, AR",1272,0.0253 
"72764","05007","0214.08","2","Benton AR","Springdale, AR",15,0.0003 
"72764","05007","0214.08","3","Benton AR","Springdale, AR",1406,0.028 
"72764","05143","0101.01","1","Washington AR","Springdale, AR",1481,0.0295 
"72764","05143","0101.01","2","Washington AR","Springdale, AR",1091,0.0217 
"72764","05143","0101.01","3","Washington AR","Springdale, AR",959,0.0191 
"72764","05143","0101.02","1","Washington AR","Springdale, AR",494,0.0098 
"72764","05143","0101.02","2","Washington AR","Springdale, AR",1341,0.0267 
"72764","05143","0101.02","3","Washington AR","Springdale, AR",1093,0.0218 
"72764","05143","0102.00","1","Washington AR","Springdale, AR",3405,0.0678 
"72764","05143","0102.00","2","Washington AR","Springdale, AR",3427,0.0682 
"72764","05143","0103.01","1","Washington AR","Springdale, AR",1671,0.0333 
"72764","05143","0103.01","2","Washington AR","Springdale, AR",4512,0.0898 
"72764","05143","0103.01","3","Washington AR","Springdale, AR",1546,0.0308 
"72764","05143","0103.01","4","Washington AR","Springdale, AR",1745,0.0347 
"72764","05143","0103.02","1","Washington AR","Springdale, AR",1383,0.0275 
"72764","05143","0103.02","2","Washington AR","Springdale, AR",3495,0.0696 
"72764","05143","0103.02","3","Washington AR","Springdale, AR",5039,0.1003 
"72764","05143","0103.02","4","Washington AR","Springdale, AR",3640,0.0725 
"72764","05143","0104.01","1","Washington AR","Springdale, AR",1159,0.0231 
"72764","05143","0104.01","5","Washington AR","Springdale, AR",1005,0.02 
"72764","05143","0104.02","1","Washington AR","Springdale, AR",925,0.0184 
"72764","05143","0104.02","3","Washington AR","Springdale, AR",37,0.0007 
"72764","05143","0104.03","1","Washington AR","Springdale, AR",1535,0.0306 
"72764","05143","0104.03","2","Washington AR","Springdale, AR",433,0.0086 
"72764","05143","0104.03","3","Washington AR","Springdale, AR",1548,0.0308 
"72764","05143","0112.00","1","Washington AR","Springdale, AR",1868,0.0372 
"72768","05007","0209.02","2","Benton AR","Sulphur Springs, AR",118,0.0904 
"72768","05007","0210.01","1","Benton AR","Sulphur Springs, AR",606,0.464 
"72768","05007","0210.01","2","Benton AR","Sulphur Springs, AR",582,0.4456 
"72769","05143","0105.04","3","Washington AR","Summers, AR",138,0.1188 
"72769","05143","0105.04","4","Washington AR","Summers, AR",850,0.7315 
"72769","05143","0110.02","3","Washington AR","Summers, AR",174,0.1497 
"72773","05087","9603.00","1","Madison AR","Wesley, AR",276,0.2896 
"72773","05087","9603.00","2","Madison AR","Wesley, AR",431,0.4523 
"72773","05087","9603.00","3","Madison AR","Wesley, AR",167,0.1752 
"72773","05143","0101.05","1","Washington AR","Wesley, AR",79,0.0829 
"72774","05143","0110.03","1","Washington AR","West Fork, AR",900,0.147 
"72774","05143","0110.03","2","Washington AR","West Fork, AR",1477,0.2413 
"72774","05143","0110.03","3","Washington AR","West Fork, AR",899,0.1469 
"72774","05143","0110.04","1","Washington AR","West Fork, AR",435,0.0711 
"72774","05143","0110.04","2","Washington AR","West Fork, AR",308,0.0503 
"72774","05143","0110.04","3","Washington AR","West Fork, AR",3,0.0005 
"72774","05143","0111.02","2","Washington AR","West Fork, AR",196,0.032 
"72774","05143","0111.03","2","Washington AR","West Fork, AR",651,0.1064 
"72774","05143","0111.03","3","Washington AR","West Fork, AR",1252,0.2045 
"72776","05087","9603.00","2","Madison AR","Witter, AR",15,0.0261 
"72776","05087","9604.00","2","Madison AR","Witter, AR",402,0.7003 
"72776","05087","9604.00","3","Madison AR","Witter, AR",157,0.2735 
"72801","05115","9513.00","2","Pope AR","Russellville, AR",2548,0.1364 
"72801","05115","9513.00","3","Pope AR","Russellville, AR",878,0.047 
"72801","05115","9513.00","4","Pope AR","Russellville, AR",1325,0.0709 
"72801","05115","9514.00","1","Pope AR","Russellville, AR",1579,0.0845 
"72801","05115","9514.00","2","Pope AR","Russellville, AR",2656,0.1421 
"72801","05115","9515.01","1","Pope AR","Russellville, AR",40,0.0021 
"72801","05115","9515.02","1","Pope AR","Russellville, AR",773,0.0414 
"72801","05115","9515.02","2","Pope AR","Russellville, AR",2165,0.1159 
"72801","05115","9515.02","3","Pope AR","Russellville, AR",2021,0.1082 
"72801","05115","9515.02","4","Pope AR","Russellville, AR",1742,0.0932 
"72801","05115","9516.00","1","Pope AR","Russellville, AR",1511,0.0809 
"72801","05115","9516.00","3","Pope AR","Russellville, AR",956,0.0512 
"72801","05115","9516.00","4","Pope AR","Russellville, AR",491,0.0263 
"72802","05115","9508.00","1","Pope AR","Russellville, AR",1382,0.0659 
"72802","05115","9508.00","2","Pope AR","Russellville, AR",439,0.0209 
"72802","05115","9509.00","4","Pope AR","Russellville, AR",2164,0.1032 
"72802","05115","9510.00","1","Pope AR","Russellville, AR",423,0.0202 
"72802","05115","9510.00","2","Pope AR","Russellville, AR",1148,0.0547 
"72802","05115","9512.00","1","Pope AR","Russellville, AR",2959,0.1411 
"72802","05115","9512.00","2","Pope AR","Russellville, AR",1530,0.073 
"72802","05115","9513.00","1","Pope AR","Russellville, AR",2468,0.1177 
"72802","05115","9513.00","3","Pope AR","Russellville, AR",481,0.0229 
"72802","05115","9514.00","2","Pope AR","Russellville, AR",668,0.0319 
"72802","05115","9515.01","1","Pope AR","Russellville, AR",2386,0.1138 
"72802","05115","9515.01","2","Pope AR","Russellville, AR",1160,0.0553 
"72802","05115","9516.00","2","Pope AR","Russellville, AR",889,0.0424 
"72802","05115","9516.00","4","Pope AR","Russellville, AR",2876,0.1371 
"72821","05047","9502.00","1","Franklin AR","Altus, AR",311,0.1519 
"72821","05047","9502.00","4","Franklin AR","Altus, AR",1376,0.6719 
"72821","05071","9518.00","2","Johnson AR","Altus, AR",361,0.1763 
"72823","05029","9503.00","1","Conway AR","Atkins, AR",189,0.0279 
"72823","05029","9504.00","1","Conway AR","Atkins, AR",54,0.008 
"72823","05115","9507.00","1","Pope AR","Atkins, AR",63,0.0093 
"72823","05115","9510.00","1","Pope AR","Atkins, AR",943,0.1394 
"72823","05115","9510.00","2","Pope AR","Atkins, AR",258,0.0381 
"72823","05115","9511.00","1","Pope AR","Atkins, AR",1476,0.2182 
"72823","05115","9511.00","2","Pope AR","Atkins, AR",1590,0.235 
"72823","05115","9511.00","3","Pope AR","Atkins, AR",979,0.1447 
"72823","05115","9512.00","1","Pope AR","Atkins, AR",355,0.0525 
"72823","05115","9512.00","2","Pope AR","Atkins, AR",59,0.0087 
"72823","05115","9512.00","3","Pope AR","Atkins, AR",799,0.1181 
"72824","05149","9524.01","1","Yell AR","Belleville, AR",1372,0.7313 
"72824","05149","9524.02","1","Yell AR","Belleville, AR",259,0.1381 
"72824","05149","9524.02","2","Yell AR","Belleville, AR",245,0.1306 
"72826","05083","9506.00","1","Logan AR","Blue Mountain, AR",47,1 
"72827","05149","9526.00","1","Yell AR","Bluffton, AR",45,0.2406 
"72827","05149","9526.00","2","Yell AR","Bluffton, AR",142,0.7594 
"72828","05149","9526.00","1","Yell AR","Briggsville, AR",54,0.4737 
"72828","05149","9526.00","2","Yell AR","Briggsville, AR",60,0.5263 
"72830","05071","9517.00","1","Johnson AR","Clarksville, AR",477,0.032 
"72830","05071","9517.00","2","Johnson AR","Clarksville, AR",125,0.0084 
"72830","05071","9517.00","3","Johnson AR","Clarksville, AR",2107,0.1414 
"72830","05071","9518.00","1","Johnson AR","Clarksville, AR",971,0.0652 
"72830","05071","9518.00","3","Johnson AR","Clarksville, AR",283,0.019 
"72830","05071","9519.00","1","Johnson AR","Clarksville, AR",923,0.062 
"72830","05071","9519.00","2","Johnson AR","Clarksville, AR",1685,0.1131 
"72830","05071","9519.00","3","Johnson AR","Clarksville, AR",952,0.0639 
"72830","05071","9520.00","1","Johnson AR","Clarksville, AR",1338,0.0898 
"72830","05071","9520.00","2","Johnson AR","Clarksville, AR",817,0.0548 
"72830","05071","9520.00","3","Johnson AR","Clarksville, AR",1573,0.1056 
"72830","05071","9521.00","1","Johnson AR","Clarksville, AR",1057,0.071 
"72830","05071","9521.00","2","Johnson AR","Clarksville, AR",1410,0.0947 
"72830","05071","9521.00","3","Johnson AR","Clarksville, AR",1079,0.0724 
"72830","05071","9522.00","1","Johnson AR","Clarksville, AR",92,0.0062 
"72830","05071","9522.00","3","Johnson AR","Clarksville, AR",7,0.0005 
"72832","05071","9518.00","2","Johnson AR","Coal Hill, AR",803,0.87 
"72832","05071","9518.00","3","Johnson AR","Coal Hill, AR",120,0.13 
"72833","05127","9501.00","1","Scott AR","Danville, AR",36,0.0082 
"72833","05127","9503.00","1","Scott AR","Danville, AR",84,0.0192 
"72833","05149","9524.01","1","Yell AR","Danville, AR",530,0.1209 
"72833","05149","9524.02","2","Yell AR","Danville, AR",576,0.1314 
"72833","05149","9525.00","1","Yell AR","Danville, AR",835,0.1905 
"72833","05149","9525.00","2","Yell AR","Danville, AR",1427,0.3255 
"72833","05149","9525.00","3","Yell AR","Danville, AR",404,0.0922 
"72833","05149","9525.00","4","Yell AR","Danville, AR",99,0.0226 
"72833","05149","9526.00","1","Yell AR","Danville, AR",393,0.0896 
"72834","05083","9501.00","1","Logan AR","Dardanelle, AR",63,0.006 
"72834","05149","9523.01","1","Yell AR","Dardanelle, AR",738,0.0699 
"72834","05149","9523.01","2","Yell AR","Dardanelle, AR",1150,0.1088 
"72834","05149","9523.01","3","Yell AR","Dardanelle, AR",1238,0.1172 
"72834","05149","9523.02","1","Yell AR","Dardanelle, AR",2363,0.2237 
"72834","05149","9523.02","2","Yell AR","Dardanelle, AR",578,0.0547 
"72834","05149","9524.02","1","Yell AR","Dardanelle, AR",1406,0.1331 
"72834","05149","9524.02","2","Yell AR","Dardanelle, AR",994,0.0941 
"72834","05149","9524.02","3","Yell AR","Dardanelle, AR",2035,0.1926 
"72835","05083","9501.00","1","Logan AR","Delaware, AR",923,1 
"72837","05115","9507.00","1","Pope AR","Dover, AR",24,0.0031 
"72837","05115","9507.00","2","Pope AR","Dover, AR",1093,0.1393 
"72837","05115","9507.00","3","Pope AR","Dover, AR",1119,0.1426 
"72837","05115","9508.00","1","Pope AR","Dover, AR",395,0.0504 
"72837","05115","9509.00","1","Pope AR","Dover, AR",1110,0.1415 
"72837","05115","9509.00","2","Pope AR","Dover, AR",1208,0.154 
"72837","05115","9509.00","3","Pope AR","Dover, AR",1332,0.1698 
"72837","05115","9509.00","4","Pope AR","Dover, AR",842,0.1073 
"72837","05115","9510.00","2","Pope AR","Dover, AR",722,0.092 
"72838","05149","9526.00","1","Yell AR","Gravelly, AR",99,0.8609 
"72838","05149","9526.00","2","Yell AR","Gravelly, AR",16,0.1391 
"72839","05071","9517.00","1","Johnson AR","Hagarville, AR",227,0.938 
"72839","05101","1802.00","2","Newton AR","Hagarville, AR",10,0.0413 
"72839","05115","9507.00","2","Pope AR","Hagarville, AR",5,0.0207 
"72840","05071","9518.00","1","Johnson AR","Hartman, AR",345,0.1605 
"72840","05071","9518.00","2","Johnson AR","Hartman, AR",130,0.0605 
"72840","05071","9518.00","3","Johnson AR","Hartman, AR",1580,0.7352 
"72840","05071","9520.00","1","Johnson AR","Hartman, AR",94,0.0437 
"72841","05127","9503.00","1","Scott AR","Harvey, AR",227,1 
"72842","05149","9524.01","1","Yell AR","Havana, AR",176,0.1191 
